user_id,name,phone,email,signup_ts,signup_ip,device_id,referred_by,cluster_id,cluster_type,kyc_address_hash,payment_instrument_id,bonus_amount_claimed,num_txn_post_signup,total_txn_value_post_signup,active_days_post_signup
u_5c3b33cef6,Jatin Narayan,3059616050,avi35@gmail.com,2026-03-09T09:31:52,165.229.133.118,dev_c11a9ea7eea3,,,ORGANIC_SINGLE,addr_6268537759,fiyazshetty@okicici,296.44,40,53439.01,82
u_cb94320294,Chakradev Bal,1369670183,raghavanmanya@yahoo.com,2026-07-02T07:01:22,90.99.125.23,dev_e336518d7375,,,ORGANIC_SINGLE,addr_7818619568,card_b6e7ee7ff8074d,86.17,5,6490.03,8
u_1dc901c5d0,Charvi Vyas,2712037003,krish23@hotmail.com,2026-05-22T05:30:27,216.160.106.11,dev_4ee83dd9ac51,,,ORGANIC_SINGLE,addr_7935760877,card_49bb27e33f8c4a,68.82,18,22058.18,88
u_491d195c3f,Turvi Lad,9340652775,chaaya66@gmail.com,2026-03-05T10:41:01,113.71.241.211,dev_bb7343495f14,u_8ad5cf09f9,ring_78,FRAUD_RING,addr_5912300485,xshroff@paytm,328.89,1,1154.84,7
u_d7858c1b84,Vanya Lad,1722551458,anthony18@gmail.com,2026-06-16T14:58:27.337412,197.166.214.152,dev_1448c37f267b,u_8de117a627,fam_397,FAMILY_FRIEND,addr_5669775816,card_c0953a4f98dc42,217.22,39,62502.22,102
u_7232e8b234,Logan Kota,9994043898,manyamerchant@hotmail.com,2026-07-04T09:14:53,12.180.173.209,dev_ed88dce851b9,u_b71572e951,ring_16,FRAUD_RING,addr_2720017317,pushtikakar@okhdfcbank,283.67,1,1302.27,26
u_d98823d7e1,Tanvi Raval,5967150066,rsami@gmail.com,2026-05-12T19:21:20,211.202.3.241,dev_ceb49a203c39,u_addf952ce9,ring_93,FRAUD_RING,addr_2331782030,kaulyahvi@okhdfcbank,191.11,2,660.34,1
u_131da2b973,Mitesh Dewan,4821257026,anthony17@yahoo.com,2026-07-19T23:59:07,112.217.33.28,dev_c98ce3bd9831,,,ORGANIC_SINGLE,addr_1042345622,tbumb@ybl,426.91,0,0,2
u_b8d8c0fbe2,Omya Kohli,0828108563,psachdev@gmail.com,2026-04-25T21:44:40,105.223.174.98,dev_f208091df5bb,,,ORGANIC_SINGLE,addr_3744169260,card_63653d25d1c14b,370.07,0,0,0
u_e547d0ebf0,Vinaya Puri,2719745314,jyoti50@hotmail.com,2026-06-13T05:47:40.008063,178.109.212.228,dev_9c9516ca9929,u_90774223f2,fam_114,FAMILY_FRIEND,addr_6857091175,onori@paytm,254.16,8,10388.45,73
u_013a894f9d,Divya Doctor,5376429839,advaykadakia@hotmail.com,2026-04-02T11:29:48.744147,197.67.3.203,dev_682983105cce,u_adf964a2cb,fam_64,FAMILY_FRIEND,addr_7301171481,agarwalreyansh@ybl,491.6,39,63277.28,26
u_eeb873ed61,Laksh Prakash,7033982147,xavierhans@yahoo.com,2026-03-09T07:19:08,62.28.12.14,dev_4e3968bfcfe2,u_3d48f19d68,ring_128,FRAUD_RING,addr_4015515375,vsachar@paytm,167.15,0,0,0
u_87191c498e,Janaki Sood,5820241006,falakgaba@yahoo.com,2026-05-08T05:45:08,78.197.124.60,dev_78b50dcf6148,,,ORGANIC_SINGLE,addr_7069066240,card_7c7c90dfae284c,262.1,17,31784.49,36
u_294cca4059,Daniel Karnik,1609499314,hardikmannan@hotmail.com,2026-06-29T03:03:14,20.251.52.30,dev_f040e658d424,,,ORGANIC_SINGLE,addr_9718812162,card_e9c430c8160f49,70.85,4,4341.44,145
u_aef991a1a7,Wridesh Kapadia,0250927040,mukherjeeyatan@hotmail.com,2026-03-08T09:12:26.098138,112.194.213.116,dev_2f558618c7a0,u_a781b6dd31,fam_101,FAMILY_FRIEND,addr_1613455061,card_41afe17a7b4349,313.77,5,7434.89,29
u_285198da5d,Daksha Kala,9751085445,vrishti34@hotmail.com,2026-06-06T20:22:01,128.45.183.100,dev_06bb9f1ff511,,,ORGANIC_SINGLE,addr_1571043619,abhimanyuagate@okicici,431.03,0,0,1
u_6ee9ee8297,Noah Khanna,0526647629,zbassi@yahoo.com,2026-05-27T19:30:07,64.118.196.23,dev_0eb782d835e0,,,ORGANIC_SINGLE,addr_9267489422,card_dc3ddb7f55d44d,428.6,6,8632.62,10
u_64a863f851,Fitan Pillai,7349646272,widisha37@hotmail.com,2026-04-11T04:57:03,61.17.170.70,dev_680e2f2d5db2,,,ORGANIC_SINGLE,addr_8848519962,samar58@okicici,247.56,3,5293.21,23
u_ad45780499,Advay Ranganathan,4505189659,koshylaban@yahoo.com,2026-05-18T11:22:20,15.121.71.221,dev_caca0fc9bab0,,,ORGANIC_SINGLE,addr_7306559078,card_6d61015e29d046,277.5,0,0,1
u_4dbb12b0a6,Parth Sule,3433249135,ksharaf@hotmail.com,2026-05-03T11:25:37,87.86.10.138,dev_0a2ce5a1dcc5,u_aa8f61f9ea,ring_64,FRAUD_RING,addr_7764768701,card_6c2726329aa04d,275.11,0,0,0
u_59143ece3b,Faraj Bera,9491516888,pwarrior@gmail.com,2026-06-30T23:01:32,117.42.84.139,dev_ee656f0f569e,,,ORGANIC_SINGLE,addr_2769619076,card_35730df9f40c46,438.17,27,43690.21,68
u_9e70874091,Yochana Behl,2124877793,gunbir75@gmail.com,2026-06-15T13:13:09,179.39.65.66,dev_fd674d9b04c0,,,ORGANIC_SINGLE,addr_4906898719,card_df052eaab9ec49,280.96,3,3269.1,21
u_c3869c82df,Forum Handa,5826374788,chamelinarula@hotmail.com,2026-07-11T03:15:04,11.106.98.184,dev_d1835d068d03,,fam_304,FAMILY_FRIEND,addr_1064957895,lohit14@okicici,444.37,25,36729.9,133
u_5f7d96bef6,Ryan Dutt,4949217559,kevin05@gmail.com,2026-07-25T05:38:54,184.53.146.167,dev_9d5fbc63b444,,,ORGANIC_SINGLE,addr_9517119755,haritachakrabarti@okicici,179.91,0,0,0
u_d79dc08ea1,Shaurya Mitter,3572949626,bhagatekapad@gmail.com,2026-07-25T03:10:16,78.183.249.115,dev_59f4236e705b,,,ORGANIC_SINGLE,addr_7493512877,zinal35@okicici,76.29,7,5984.57,68
u_2dc0791d91,Tanvi Chada,7327146355,lucky84@yahoo.com,2026-04-19T11:46:59.023324,12.207.39.247,dev_145769a9e5c2,u_79d78c33ac,fam_248,FAMILY_FRIEND,addr_1461814796,card_ac4f518be94d42,238.47,6,6518.42,10
u_bf9669e3b9,Dhriti Bhattacharyya,4961108046,nchar@yahoo.com,2026-05-18T15:09:01,156.19.196.239,dev_bbb363c0e852,u_43f32b22c9,ring_42,FRAUD_RING,addr_3681320181,card_9dc10da62f174f,206.64,3,5255.28,10
u_ea53f4a58f,Faris Parmar,0890630749,devikaben@hotmail.com,2026-06-04T14:06:20,64.149.35.99,dev_7754ad3a0496,,,ORGANIC_SINGLE,addr_4375281458,labannath@okicici,107.77,14,21940.16,54
u_7d4ffe9d69,Lila Ramanathan,3167080568,omisha67@gmail.com,2026-06-27T21:50:20,151.213.141.80,dev_62afc203052b,,ring_97,FRAUD_RING,addr_7624861725,kevinbobal@okicici,305.0,1,375.06,0
u_4612dd354f,Brinda Prashad,9570257936,lperi@hotmail.com,2026-04-12T10:20:02,143.31.15.81,dev_0f324cc98d2f,,,ORGANIC_SINGLE,addr_3238980378,zashilbassi@ybl,416.69,15,25271.56,145
u_f3c1aa02a0,Udarsh Nath,1186514308,hbutala@gmail.com,2026-05-04T10:54:49,14.230.151.54,dev_00e0b57b1acd,,,ORGANIC_SINGLE,addr_9038592265,card_7c071c4e9f454f,138.39,5,6489.83,19
u_3df87576c2,Rishi Ghosh,8279840582,rkaur@yahoo.com,2026-05-05T18:39:21,90.59.174.217,dev_04335d853972,,,ORGANIC_SINGLE,addr_3092809776,tatachakradev@okhdfcbank,166.2,2,2754.48,1
u_2a73f204b8,Sarthak Mani,8309477751,aarav84@hotmail.com,2026-06-30T12:09:16,75.132.26.87,dev_42255d13bbb5,,,ORGANIC_SINGLE,addr_6475537312,card_d8bae583d5da4d,408.17,36,42530.33,145
u_d288876a94,Max Butala,0966166870,raghavminhas@yahoo.com,2026-07-17T15:26:41,138.98.203.26,dev_52c4021c2150,,,ORGANIC_SINGLE,addr_9259937819,card_765a01dc7d7f40,227.69,2,3843.8,10
u_b478ace524,Aditya Naik,2061268737,cheriananamika@yahoo.com,2026-05-27T23:37:07.771719,77.25.2.220,dev_4bbc0c51d326,u_f6538c255d,fam_325,FAMILY_FRIEND,addr_3905402906,semxiti@okhdfcbank,266.53,38,57438.82,46
u_cd24bb5de3,Gabriel Palan,9278136248,latarachita@yahoo.com,2026-04-19T00:12:28.377987,197.107.183.214,dev_c2531b8c7013,u_2d3f66594d,fam_347,FAMILY_FRIEND,addr_6287489429,bvarghese@okicici,93.64,30,42861.14,81
u_33515de6f2,Naksh Swaminathan,7070916170,radhika09@yahoo.com,2026-06-28T03:53:43,158.167.68.83,dev_ef662ea61b38,,,ORGANIC_SINGLE,addr_9978771914,card_d6a4ec0994df48,462.25,40,56276.73,130
u_e4cae363ea,Rachita Thakur,8218740649,ombaral@yahoo.com,2026-05-04T03:00:27,11.212.121.46,dev_e0e761588ebe,,,ORGANIC_SINGLE,addr_5142486240,card_bee31bf4340c48,414.65,1,1127.71,0
u_cdfedb5f36,Urishilla Chaudhry,2842767741,pnayar@yahoo.com,2026-05-19T19:12:13.533791,213.131.137.205,dev_6542e71e6511,u_1505b72033,fam_224,FAMILY_FRIEND,addr_3161499662,victorapte@ybl,110.45,1,635.29,29
u_3608907233,Hritik Modi,1206244185,biswasomaja@yahoo.com,2026-06-01T16:42:52.136816,199.130.191.252,dev_0d208a5d300d,u_9b3de8bccd,fam_386,FAMILY_FRIEND,addr_4095994122,card_9900b04b110343,87.94,5,10295.63,5
u_acf7644e65,Ridhi Kothari,0203440168,maanavkalla@gmail.com,2026-07-03T19:00:12,107.91.1.39,dev_45494a17aa30,,,ORGANIC_SINGLE,addr_518550768,card_87df9d749a5048,157.83,1,2430.95,21
u_d32262ccb0,Yasti Warrior,8188966727,vartyeshana@gmail.com,2026-05-09T05:17:19,218.72.46.43,dev_d72bad0b32ce,,,ORGANIC_SINGLE,addr_9865341460,avnighosh@okhdfcbank,265.34,6,11062.57,16
u_14068d0f30,Lajita Karpe,1543382541,iroy@hotmail.com,2026-05-07T18:06:53,202.58.188.60,dev_4cb4fe43d4cb,,fam_159,FAMILY_FRIEND,addr_2778876002,card_5b902cc8438840,131.73,4,6803.9,15
u_1721810fd5,Ekavir Radhakrishnan,2571726134,qmadan@yahoo.com,2026-04-08T02:38:43,87.149.141.237,dev_f0792ba26601,,,ORGANIC_SINGLE,addr_2928156979,bhattacharyyachampak@okicici,430.56,25,31336.86,112
u_d7e02594dc,Theodore Raju,1169277038,ekavirkapur@hotmail.com,2026-06-26T15:09:21,98.53.44.96,dev_8f790b5b312f,,fam_346,FAMILY_FRIEND,addr_8614159864,card_4a27172faabd41,82.36,36,67026.35,132
u_d71974299c,Rayaan Dua,2263262144,samaksh71@yahoo.com,2026-06-02T03:43:52.712843,140.224.254.27,dev_2d21ddc75bc0,u_40db564cb0,fam_192,FAMILY_FRIEND,addr_7196687697,card_3c6cc95a35124e,457.45,30,43572.84,96
u_57e150183f,Charles Rai,3131437632,raagini33@yahoo.com,2026-06-14T09:15:19,47.40.213.156,dev_7f772d814983,,,ORGANIC_SINGLE,addr_5107210678,card_e27d5115e5ab40,310.07,6,7166.55,5
u_052d3ea006,Kashish Tripathi,3680601457,veerdesai@yahoo.com,2026-07-12T20:33:57,83.84.41.22,dev_e44f3f77d810,u_bc31b24624,ring_144,FRAUD_RING,addr_3279645590,card_c81f18dfdc574e,404.9,1,1653.23,0
u_9d61b164fd,Harita Taneja,4813929428,fdatta@yahoo.com,2026-06-12T12:17:45,10.4.18.17,dev_136ce16edc8f,,,ORGANIC_SINGLE,addr_3441036020,card_57714718f53b40,51.78,29,36532.69,67
u_e69a3b5ca0,Nirja Sankaran,3515064603,rudrasubramanian@gmail.com,2026-04-21T01:03:03,84.27.243.192,dev_7f610f1d0182,,,ORGANIC_SINGLE,addr_8053181715,mohinipai@okhdfcbank,454.65,29,43460.08,112
u_904767f10b,Zayyan Samra,9095529807,sureshpahal@hotmail.com,2026-05-22T13:53:27,53.109.17.195,dev_4d2d73d4d537,,,ORGANIC_SINGLE,addr_7997779911,card_7ae876d42a6742,292.31,22,35760.52,21
u_c6d492fa43,Avni Comar,5043532087,ugoyal@gmail.com,2026-04-01T05:28:56,175.213.128.35,dev_6f3571f59558,,,ORGANIC_SINGLE,addr_8296062467,card_d8605a39ceb944,313.53,3,4173.0,7
u_f6ab36cf7a,Warjas Dey,0062686108,chameli76@gmail.com,2026-04-06T14:59:38,72.155.40.82,dev_17b79d98d4af,,,ORGANIC_SINGLE,addr_7298330767,meeradhar@okicici,429.93,5,6355.55,8
u_e2a5995cef,Ishaan Nigam,3928586743,sbajaj@hotmail.com,2026-05-18T18:09:10.136308,134.224.13.131,dev_ad94dc5b13b6,u_95d751622c,fam_335,FAMILY_FRIEND,addr_4346786215,card_6c93129bbdc344,488.3,21,31810.83,109
u_1df3f7f0c7,Yug Sawhney,5078688786,golebrijesh@gmail.com,2026-07-12T18:29:07,83.84.41.22,dev_85421c7645f2,u_bc31b24624,ring_144,FRAUD_RING,addr_3279645590,card_a9b624cc1cac47,57.65,5,8358.86,27
u_97695e8d7f,Warda Shankar,3294578674,merchanturmi@yahoo.com,2026-06-11T15:49:12.688440,116.1.117.64,dev_c274aec57da9,u_b4d46e900f,fam_104,FAMILY_FRIEND,addr_9039080125,card_305e3850071347,190.0,6,9069.15,28
u_0fb917c203,William Srinivas,0052029226,harita81@gmail.com,2026-03-27T21:58:59,223.244.225.37,dev_323f81ce066e,,,ORGANIC_SINGLE,addr_8750387115,waliaturvi@okhdfcbank,160.69,29,39856.17,90
u_db2c89dcd1,Jeet Rastogi,0302492300,udarshmittal@gmail.com,2026-04-12T07:28:25.874091,108.3.225.76,dev_de51076a1cbe,u_a7ea17840c,fam_228,FAMILY_FRIEND,addr_2587339937,card_83e7440b25aa4d,205.89,2,977.58,0
u_a6b108e9d9,Forum Mander,1391496127,abha50@yahoo.com,2026-05-12T23:38:29,124.196.201.29,dev_312379ac9572,,,ORGANIC_SINGLE,addr_4569523528,card_ec0a854a3c7b43,77.02,3,401.36,28
u_0259d5800a,Riya Sarkar,2190914135,mohininayar@yahoo.com,2026-05-05T21:27:52,62.166.111.34,dev_0defa529f8c9,,,ORGANIC_SINGLE,addr_9628274176,card_5e97976a90c449,61.29,0,0,1
u_3df00eaf53,Falan Chacko,5901260253,amrutamann@gmail.com,2026-05-02T03:11:40,28.214.62.222,dev_c4094b9dfb95,,,ORGANIC_SINGLE,addr_2923734312,card_4627fba3502544,416.34,1,1650.16,16
u_6a54412cdd,Charan Dewan,3433906279,yamini24@yahoo.com,2026-04-03T11:13:28.423507,74.112.227.79,dev_42af0718a340,u_ed7dfcdc7b,fam_42,FAMILY_FRIEND,addr_6906737531,amairagola@okicici,201.75,24,31203.31,143
u_ca3b1052a7,Ekta Palla,1277816917,tchoudhary@yahoo.com,2026-06-16T16:49:18,147.254.19.159,dev_a0d3a8ded494,,,ORGANIC_SINGLE,addr_9575369050,maya35@paytm,328.63,24,31482.27,141
u_5ccf9dd55b,Wyatt Kunda,8851393027,lavanyaanne@gmail.com,2026-05-14T23:33:33,195.62.168.190,dev_1317be95ab3f,,,ORGANIC_SINGLE,addr_5025053436,ikshitatara@ybl,51.08,3,5780.72,25
u_0c0dfd43f6,Simon Ganesh,3567294424,igera@gmail.com,2026-03-31T06:57:13.815998,212.63.1.17,dev_dff7aea279d1,u_193dee0575,fam_313,FAMILY_FRIEND,addr_8917085390,libnigala@ybl,275.0,19,34334.73,65
u_c2db94a45c,Anmol Khalsa,4562503808,harish16@yahoo.com,2026-07-02T19:05:53,151.44.133.236,dev_9f1b82d62b9e,,,ORGANIC_SINGLE,addr_5315118420,vigaarush@okicici,244.03,0,0,0
u_ba19b10b01,Gaurika Chatterjee,7626854058,devansh42@hotmail.com,2026-07-24T16:29:04,80.246.21.181,dev_06283e604b56,,,ORGANIC_SINGLE,addr_4990844291,zvora@okhdfcbank,158.25,1,589.09,24
u_b579216309,Noah Narayanan,1340834467,upasnawali@gmail.com,2026-05-19T11:26:12,205.164.134.206,dev_a12f57bc5719,,,ORGANIC_SINGLE,addr_7127245124,card_fec009bc6e574d,176.15,4,6990.85,10
u_83fc5b5271,Chanakya Dasgupta,8240124389,xapte@gmail.com,2026-03-31T03:07:55,46.46.207.90,dev_a640c410f3b2,,,ORGANIC_SINGLE,addr_5197479746,card_ea0a9ba09bf74f,140.85,25,37328.13,145
u_ead9a61c69,Lohit Ram,7931462071,vmandal@yahoo.com,2026-07-07T15:15:21,44.215.173.156,dev_19cb190cf508,,,ORGANIC_SINGLE,addr_7181928033,card_05a26f28b1a146,230.83,5,7059.37,80
u_34f5542655,Mitali Thaker,5052686676,nimrat40@yahoo.com,2026-04-04T02:56:02,72.15.237.251,dev_6fc4624041e8,,,ORGANIC_SINGLE,addr_6274499241,card_cf29c13ea8cf4d,177.93,0,0,0
u_40915ec606,Garima Mukhopadhyay,2720028394,veerdeshmukh@hotmail.com,2026-04-14T07:53:51,122.0.250.224,dev_3a9c52ae962f,,ring_96,FRAUD_RING,addr_7262263894,card_ed64cf3b4bfc4c,398.87,0,0,1
u_5151f4e59f,Nidhi Purohit,4835505429,jbarman@hotmail.com,2026-07-14T03:43:55,168.83.70.114,dev_27db4c8a8018,u_e10074beef,ring_83,FRAUD_RING,addr_5404946355,sanevritti@paytm,496.02,1,1417.84,0
u_af497957f3,Mahika Misra,9603108981,andrapushti@gmail.com,2026-05-18T03:51:17,74.52.127.169,dev_ab968d33c4ff,,,ORGANIC_SINGLE,addr_3413728267,card_2fff843e8bbe4a,116.51,17,26626.79,23
u_92e538f5ee,Dayamai Kumar,9420416415,ridhimanne@gmail.com,2026-07-12T13:49:56,30.74.203.13,dev_37c9c063fa19,u_0d549e70ce,ring_155,FRAUD_RING,addr_2082569824,card_2fcd23e4432441,399.36,0,0,0
u_ebc5ef6cd3,Samuel Narang,2506674170,daliamanthan@yahoo.com,2026-03-26T18:32:07,204.105.195.169,dev_17d84bb2b862,,,ORGANIC_SINGLE,addr_1058357922,varenya40@paytm,481.52,9,10805.54,95
u_1175586b21,Ubika Dash,0021498008,saanvi55@yahoo.com,2026-05-12T01:26:36,110.150.51.83,dev_0719bff9c4c2,,fam_204,FAMILY_FRIEND,addr_3837199791,card_1e3c6f3d1cd043,64.99,5,8783.11,117
u_9f8c7e37c9,Manya Shankar,2198219839,fdave@yahoo.com,2026-07-19T12:40:02,174.183.92.243,dev_2607d0a0902d,,,ORGANIC_SINGLE,addr_7270702167,saisoman@okicici,418.96,3,5548.77,8
u_feea574ad0,Ucchal Cherian,8768418162,lipikacontractor@hotmail.com,2026-04-15T10:37:55,144.199.73.220,dev_8efd928004cc,,,ORGANIC_SINGLE,addr_1378886005,card_3b19affd64e24b,423.3,33,46760.45,25
u_91dbf80fd7,Qushi Kapadia,0252854613,sibalrayaan@gmail.com,2026-03-08T18:45:00,168.11.152.198,dev_c68a8ae2523c,u_f63ef8b2cd,ring_129,FRAUD_RING,addr_9984447083,card_71dbc74682d144,269.84,2,2742.47,25
u_6c1e1b8e33,Pranit Oommen,6275244007,kchaudry@gmail.com,2026-06-15T20:03:53,139.60.195.191,dev_0e1bce2533b8,,,ORGANIC_SINGLE,addr_941345177,card_15c9eb27e37b44,275.44,6,7546.59,12
u_666f86653a,Ekavir Kalita,4714472790,qabilvarghese@yahoo.com,2026-07-07T20:48:39,192.175.244.27,dev_c7a2a9b7ba3e,,,ORGANIC_SINGLE,addr_7094861590,nirjakonda@okhdfcbank,307.37,2,2503.98,9
u_a5bccd36b9,Ayush Chana,5289389119,wadhwateerth@hotmail.com,2026-04-10T23:16:27,162.90.160.163,dev_742d45aac528,u_97d82e95fd,ring_36,FRAUD_RING,addr_4418326539,card_a7c28d0679e946,348.12,3,4791.68,22
u_365c375242,Samarth Bumb,4631186701,nwarrior@yahoo.com,2026-06-30T13:08:02.779691,89.195.75.228,dev_876c561b7ff2,u_31632c87b2,fam_239,FAMILY_FRIEND,addr_5134802919,nairnimrat@ybl,205.3,32,52970.05,76
u_5dd21f7e8b,Harita Nayar,9250055276,gbhargava@yahoo.com,2026-03-05T18:58:20,182.2.198.70,dev_eb92c3e363c7,,,ORGANIC_SINGLE,addr_6188006458,card_bc5845207b7542,266.9,1,1420.44,15
u_4b5662281b,Bhavya Gokhale,3539987591,wriddhish00@yahoo.com,2026-07-16T21:13:06.778478,1.186.118.250,dev_12fbf2524fcb,u_5a143f85b6,fam_48,FAMILY_FRIEND,addr_1365493776,card_de836c110d6549,290.58,5,9120.44,53
u_8e00fe26f4,Jonathan Ramachandran,9991383100,pmane@gmail.com,2026-07-27T16:39:18,28.50.48.31,dev_f23ad62f4ca7,u_25fd706f0e,ring_119,FRAUD_RING,addr_5999414377,revasolanki@ybl,229.41,1,1323.8,1
u_872896a85e,Yashica Kota,4600797407,wvarty@yahoo.com,2026-04-18T18:26:28.954905,140.241.151.77,dev_732bd91a212f,u_951c8e9e54,fam_382,FAMILY_FRIEND,addr_360630936,kgour@paytm,276.32,36,60908.93,93
u_f8e1678081,Timothy Sachdeva,8272125277,ambletimothy@hotmail.com,2026-05-04T10:40:57,25.68.83.185,dev_d1e3d3da9915,,,ORGANIC_SINGLE,addr_6635057226,rajagopalankalpit@ybl,470.86,6,9107.94,19
u_898d12be13,Yutika Sama,8687320718,chatterjeenetra@hotmail.com,2026-06-13T21:17:41.856967,164.6.219.226,dev_79da18af46af,u_ffe2ddca72,fam_242,FAMILY_FRIEND,addr_6029032508,card_3e203ec8a34f4d,215.3,5,8826.71,97
u_79f2713eda,Banjeet Nigam,9965303383,bramachandran@hotmail.com,2026-03-04T22:47:30,9.50.166.189,dev_d4431b54b0ae,,,ORGANIC_SINGLE,addr_6625090515,card_8627d61d3d0943,460.49,7,12488.77,84
u_85bec38769,Jonathan Bains,7898260418,pillayliam@gmail.com,2026-05-13T01:54:16,220.240.63.90,dev_47e0c83bc758,u_addf952ce9,ring_93,FRAUD_RING,addr_2331782030,card_7dec285a37ff47,359.18,1,1208.84,0
u_778a2cd50f,Falguni Hayer,5882493534,banikhemang@hotmail.com,2026-05-13T06:13:24,220.240.63.90,dev_ceb49a203c39,u_addf952ce9,ring_93,FRAUD_RING,addr_2331782030,kaulyahvi@okhdfcbank,61.81,1,1580.94,1
u_d4e8894769,Unnati Korpal,0536105151,advikabhatia@yahoo.com,2026-05-21T08:34:18,76.125.79.122,dev_ddc9836d9c04,,,ORGANIC_SINGLE,addr_7537977993,card_086aa56f866447,416.09,28,38882.49,34
u_235f98ad99,Saanvi Manda,9916734214,gavinchaudhary@yahoo.com,2026-06-23T06:53:23.743811,87.73.68.141,dev_b57607421e69,u_c66b47e387,fam_275,FAMILY_FRIEND,addr_1365170431,lopa20@okhdfcbank,361.85,8,9494.41,42
u_2d8c434562,Yashawini Ray,6555751247,amaharaj@gmail.com,2026-06-17T19:41:28,58.225.110.38,dev_2e1c9e41d983,u_ba6c70b343,ring_120,FRAUD_RING,addr_2081380831,card_f6f76d0ebae242,455.02,2,3979.74,0
u_9cc436dc03,Unni Narayanan,7776585033,zsami@yahoo.com,2026-06-08T18:24:52,199.230.190.89,dev_642e24869373,,,ORGANIC_SINGLE,addr_5971317626,card_e19f9af1df884e,420.4,12,22312.56,29
u_3b29a27436,Irya Mangal,5945513108,jyoti73@gmail.com,2026-03-25T19:44:15,8.226.80.93,dev_e9c2ff8653b6,,,ORGANIC_SINGLE,addr_4887215883,card_55603ba79f8247,145.11,31,54414.76,86
u_c3128ba518,Rachit Wagle,2839783018,opathak@hotmail.com,2026-03-31T04:47:50.314419,3.136.101.49,dev_64c3d7176ad7,u_da76cba61c,fam_125,FAMILY_FRIEND,addr_6790048689,card_5555360d016a4b,291.83,5,8012.26,9
u_cc69a352a8,Nikita Narasimhan,8657430620,ewable@yahoo.com,2026-03-09T00:08:58,54.113.96.52,dev_61cf47289b79,,fam_198,FAMILY_FRIEND,addr_1381146618,card_e73692f955a445,407.97,10,8524.24,24
u_8cbbbf0bf2,Yashawini Sur,7899963445,darpan34@gmail.com,2026-03-05T20:49:13,90.195.241.59,dev_446866d85eee,,,ORGANIC_SINGLE,addr_9860249291,nagyjyoti@okicici,493.03,40,61215.59,30
u_ae2ff51101,Gauri Mammen,8912726129,rattanqabil@gmail.com,2026-05-31T05:01:49,93.31.142.49,dev_8b71ed57711e,,,ORGANIC_SINGLE,addr_148862067,card_5488de8f1b4041,281.44,20,26907.09,129
u_0945838b21,Gagan Basu,2103674009,harinilall@gmail.com,2026-04-29T21:34:21.742526,184.177.90.164,dev_78f4d21be5be,u_61b0f02b31,fam_274,FAMILY_FRIEND,addr_699326307,aaravganesan@paytm,78.77,14,23916.58,103
u_ef497838b0,Ekani Sarkar,3917271548,odikagera@hotmail.com,2026-08-03T09:35:17.351571,54.10.87.218,dev_fab117b2635b,u_ab40c04f4d,fam_178,FAMILY_FRIEND,addr_4797281615,sharmabimala@okicici,337.94,4,6301.35,17
u_698e79d14a,George Contractor,7797669087,ukonda@yahoo.com,2026-06-08T06:09:35,201.236.55.137,dev_343b83e217b3,,,ORGANIC_SINGLE,addr_6100312413,card_3ded1adc72454d,89.47,6,8878.63,11
u_5cac4c000e,Vasatika Dar,1114762073,triya87@gmail.com,2026-04-22T19:54:33.454065,69.177.188.123,dev_95790aff89d5,u_873af3e073,fam_117,FAMILY_FRIEND,addr_8854533641,card_92a59b54189448,317.59,2,3136.13,4
u_9ee720c98b,Veda Madan,4914168601,aachaltalwar@yahoo.com,2026-04-10T03:25:10,98.12.91.114,dev_f0c248518e6b,u_4fb66e545e,ring_76,FRAUD_RING,addr_6873048737,darika78@ybl,495.17,2,1942.07,30
u_cfe5ce41a7,Osha Dua,3717989022,urishillabhalla@gmail.com,2026-06-19T15:50:32,170.231.158.138,dev_1ddaac3e9992,u_93ce07a1ea,ring_121,FRAUD_RING,addr_762761343,ekapad34@paytm,410.02,0,0,0
u_412963d650,Jai Din,1218082267,regenidra@yahoo.com,2026-05-25T21:53:35.536127,115.69.209.203,dev_7bfa6e0e7441,u_06b6b9b40c,fam_0,FAMILY_FRIEND,addr_6763829496,card_cf96751b5cc144,116.27,11,13525.41,62
u_c3b5103fc5,Upasna Chakrabarti,4565123434,daksh70@hotmail.com,2026-05-29T09:05:59.460342,95.134.201.78,dev_d66b88dddf78,u_43c6855603,fam_105,FAMILY_FRIEND,addr_1281449680,agarwalhema@okhdfcbank,489.73,24,41610.42,112
u_0bf7449e56,Falan Gupta,3921883527,wadhwavansha@yahoo.com,2026-03-08T06:05:55,5.225.4.120,dev_ba40ecd8530c,u_7d3e08d1a9,ring_102,FRAUD_RING,addr_6827062459,tbadami@okhdfcbank,238.48,0,0,1
u_e5c3b80356,Simon Sagar,7771405770,janyabadami@hotmail.com,2026-03-20T07:55:40.325277,205.175.43.55,dev_581f9c345498,u_9f6e69e345,fam_92,FAMILY_FRIEND,addr_9315375749,balkavya@ybl,267.31,40,59145.08,22
u_92521e74dd,Nitesh Amble,7499250203,loyalyachana@hotmail.com,2026-03-06T08:49:39,96.32.156.209,dev_b978eea39ce0,,,ORGANIC_SINGLE,addr_6936043889,card_f3546763987046,129.1,18,29918.21,126
u_4ac0991893,Gautami Comar,2892866464,chahalhemang@gmail.com,2026-05-04T06:43:58,186.14.89.50,dev_517e6fb6fe17,u_a36600fb3f,ring_52,FRAUD_RING,addr_2501147626,duawidisha@paytm,120.87,0,0,2
